CONTEXT_IP,CONTEXT_SESSION_START,CONTEXT_SESSION_ID,CONTEXT_PAGE_URL,CART_ID,CHECKOUT_ID,ORDER_ID,ID,PAYMENT_METHOD,EVENT,LOCALE,CURRENCY,CHANNEL,EVENT_TEXT,COUNTRY_CODE,ANONYMOUS_ID,RECEIVED_AT,UUID_TS,TIMESTAMP,ORIGINAL_TIMESTAMP,SENT_AT,CONTEXT_SCREEN_HEIGHT,CONTEXT_SCREEN_WIDTH,CONTEXT_SCREEN_DENSITY,CONTEXT_SCREEN_INNER_HEIGHT,CONTEXT_SCREEN_INNER_WIDTH,USER_ID,PRODUCTS,REVENUE,TAX,SHIPPING,TOTAL
6.148.180.60,2024-03-25 13:36:38.000,1711353998,"www.choixcart.com[{'page': {'id': '3Ytnou8n6KzX3OcQ', 'context_ip': '6.148.180.60', 'name': 'login', 'path': '/login', 'context_session_id': 1711353998, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '829b0ae0cd62784cc825a1672bf5a008', 'user_id': 'marissasanders@example.com', 'received_at': '2024-03-25T13:49:04.000000Z', 'sent_at': '2024-03-25T13:49:04.000000Z', 'original_timestamp': '2024-03-25T13:49:04.000000Z', 'timestamp': '2024-03-25T13:49:04.000000Z', 'uuid_ts': '2024-03-25T13:49:04.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '829b0ae0cd62784cc825a1672bf5a008', 'original_timestamp': '2024-03-25T13:49:04.000000Z', 'received_at': '2024-03-25T13:49:04.000000Z', 'sent_at': '2024-03-25T13:49:04.000000Z', 'timestamp': '2024-03-25T13:49:04.000000Z', 'uuid_ts': '2024-03-25T13:49:04.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1711353998, 'user_id': None, 'id': 'RKEiYMkCy9imPwI5', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-03-25T13:49:04.000000Z', 'timestamp': '2024-03-25T13:49:04.000000Z', 'sent_at': '2024-03-25T13:49:04.000000Z', 'received_at': '2024-03-25T13:49:04.000000Z', 'original_timestamp': '2024-03-25T13:49:04.000000Z', 'last_name': 'Sanders', 'first_name': 'Marissa', 'email': 'marissasanders@example.com', 'context_screen_height': 854, 'context_screen_width': 385, 'context_screen_density': 1, 'context_screen_inner_height': 726, 'context_screen_inner_width': 384, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '829b0ae0cd62784cc825a1672bf5a008', 'user_id': 'marissasanders@example.com', 'context_ip': '6.148.180.60', 'id': 'QyVONDNOUeBrtI7x', 'context_session_start': '2024-03-25T13:36:38.000000Z', 'context_session_id': 1711353998, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'MO', 'address_country': 'US', 'currency': 'usd'}}]",kDgvOf8KWS1vGWPUgSdW,Q32wK5iGYV,2Wj2AIISY5xI,IKEOU32tB08Gq1,mastercard,order_complete,it,usd,web,ORDER COMPLETED,it,829b0ae0cd62784cc825a1672bf5a008,2024-03-25 13:58:12.000,2024-03-25 13:58:12.000,2024-03-25 13:58:12.000,2024-03-25 13:58:12.000,2024-03-25 13:58:12.000,854,385,1,726,384,marissasanders@example.com,"[{""title"": null, ""category"": ""Mens clothing"", ""path"": ""/p/4612"", ""url"": ""www.choixcart.com/p/4612"", ""price"": 135}]",108,14,14,122
145.117.215.248,2023-12-30 16:31:33.000,1703934093,"www.choixcart.com[{'page': {'id': 'fsNdiV6wFnREStn2', 'context_ip': '145.117.215.248', 'name': 'login', 'path': '/login', 'context_session_id': 1703934093, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': 'aa43c506756c02f2990961be3a14947e', 'user_id': 'daviddiaz@example.com', 'received_at': '2023-12-30T16:39:27.000000Z', 'sent_at': '2023-12-30T16:39:27.000000Z', 'original_timestamp': '2023-12-30T16:39:27.000000Z', 'timestamp': '2023-12-30T16:39:27.000000Z', 'uuid_ts': '2023-12-30T16:39:27.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': 'aa43c506756c02f2990961be3a14947e', 'original_timestamp': '2023-12-30T16:39:27.000000Z', 'received_at': '2023-12-30T16:39:27.000000Z', 'sent_at': '2023-12-30T16:39:27.000000Z', 'timestamp': '2023-12-30T16:39:27.000000Z', 'uuid_ts': '2023-12-30T16:39:27.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1703934093, 'user_id': 'daviddiaz@example.com', 'id': 'vg3aHaXyFbS3m6QY', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2023-12-30T16:39:27.000000Z', 'timestamp': '2023-12-30T16:39:27.000000Z', 'sent_at': '2023-12-30T16:39:27.000000Z', 'received_at': '2023-12-30T16:39:27.000000Z', 'original_timestamp': '2023-12-30T16:39:27.000000Z', 'last_name': 'Diaz', 'first_name': 'David', 'email': 'daviddiaz@example.com', 'context_screen_height': 1440, 'context_screen_width': 2560, 'context_screen_density': 2, 'context_screen_inner_height': 1319, 'context_screen_inner_width': 2560, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': 'aa43c506756c02f2990961be3a14947e', 'user_id': 'daviddiaz@example.com', 'context_ip': '145.117.215.248', 'id': 'O52pEGRhG9xkU4iZ', 'context_session_start': '2023-12-30T16:31:33.000000Z', 'context_session_id': 1703934093, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'IA', 'address_country': 'US', 'currency': 'usd'}}]",9WcPtbTDzucTC0FRU8IS,Y2o3JxNHAi,jd8u8lCrwiIr,WBR4TMvHTwsDmn,visa,order_complete,gb,usd,web,ORDER COMPLETED,gb,aa43c506756c02f2990961be3a14947e,2023-12-30 16:47:23.000,2023-12-30 16:47:23.000,2023-12-30 16:47:23.000,2023-12-30 16:47:23.000,2023-12-30 16:47:23.000,1440,2560,2,1319,2560,daviddiaz@example.com,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/1573"", ""url"": ""www.choixcart.com/p/1573"", ""price"": 72}]",58,7,7,65
73.68.198.176,2023-10-14 20:07:51.000,1697294271,"www.choixcart.com[{'page': {'id': '0Y3gTzBYcL6hNKwW', 'context_ip': '73.68.198.176', 'name': 'signup', 'path': '/signup', 'context_session_id': 1697294271, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '7fb0949a27683a9727218de61e7acf68', 'user_id': 'morgan.valerie702@example.org', 'received_at': '2023-10-14T20:14:58.000000Z', 'sent_at': '2023-10-14T20:14:58.000000Z', 'original_timestamp': '2023-10-14T20:14:58.000000Z', 'timestamp': '2023-10-14T20:14:58.000000Z', 'uuid_ts': '2023-10-14T20:14:58.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '7fb0949a27683a9727218de61e7acf68', 'original_timestamp': '2023-10-14T20:14:58.000000Z', 'received_at': '2023-10-14T20:14:58.000000Z', 'sent_at': '2023-10-14T20:14:58.000000Z', 'timestamp': '2023-10-14T20:14:58.000000Z', 'uuid_ts': '2023-10-14T20:14:58.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1697294271, 'user_id': None, 'id': 'QU582hJZbHfzJIkH', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2023-10-14T20:14:58.000000Z', 'timestamp': '2023-10-14T20:14:58.000000Z', 'sent_at': '2023-10-14T20:14:58.000000Z', 'received_at': '2023-10-14T20:14:58.000000Z', 'original_timestamp': '2023-10-14T20:14:58.000000Z', 'last_name': 'Morgan', 'first_name': 'Valerie', 'email': 'morgan.valerie702@example.org', 'context_screen_height': 873, 'context_screen_width': 393, 'context_screen_density': 2, 'context_screen_inner_height': 760, 'context_screen_inner_width': 393, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '7fb0949a27683a9727218de61e7acf68', 'user_id': 'morgan.valerie702@example.org', 'context_ip': '73.68.198.176', 'id': 'lfrE0SM6lqOhq24k', 'context_session_start': '2023-10-14T20:07:51.000000Z', 'context_session_id': 1697294271, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/signup', 'state': 'WA', 'address_country': 'US', 'currency': 'usd'}}]",gknyj2PjVX2mzqF3SVMv,XjmDLpsqNI,6ivA6A82RAwX,qAefFCHGGtQKe6,mastercard,order_complete,it,usd,web,ORDER COMPLETED,it,7fb0949a27683a9727218de61e7acf68,2023-10-14 20:24:33.000,2023-10-14 20:24:33.000,2023-10-14 20:24:33.000,2023-10-14 20:24:33.000,2023-10-14 20:24:33.000,873,393,2,760,393,morgan.valerie702@example.org,"[{""title"": null, ""category"": ""Formal Shoes"", ""path"": ""/p/7627"", ""url"": ""www.choixcart.com/p/7627"", ""price"": 143}]",114,14,14,129
192.239.51.111,2023-10-27 23:20:33.000,1698429033,www.choixcart.com/cart/view.html?ref=nav_cart,HGAQb6VYJQEM4ztbygwW,jLezGAQPiZ,v8t9w8zVdF2t,YIVFJN5PrNxKMm,mastercard,order_complete,ca,usd,web,ORDER COMPLETED,ca,7fb0949a27683a9727218de61e7acf68,2023-10-27 23:37:58.000,2023-10-27 23:37:58.000,2023-10-27 23:37:58.000,2023-10-27 23:37:58.000,2023-10-27 23:37:58.000,800,360,2,803,432,morgan.valerie702@example.org,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/4028"", ""url"": ""www.choixcart.com/p/4028"", ""price"": 11}]",9,1,1,10
186.182.104.33,2023-11-12 07:52:27.000,1699755747,www.choixcart.com/cart/view.html?ref=nav_cart,0iPjOTB5w7Rxr7nHxMey,F449SABd2a,0cYmkM0X2hW3,B7Jfu0U2f9QB8F,amex,order_complete,gb,usd,web,ORDER COMPLETED,gb,f2075e9f5f29ff1a9904fcd5370ccfbc,2023-11-12 08:05:11.000,2023-11-12 08:05:11.000,2023-11-12 08:05:11.000,2023-11-12 08:05:11.000,2023-11-12 08:05:11.000,873,393,2,760,393,randall.miller035@example.org,"[{""title"": null, ""category"": ""Shoes"", ""path"": ""/p/1171"", ""url"": ""www.choixcart.com/p/1171"", ""price"": 18}]",14,2,2,16
79.66.224.3,2024-03-06 07:08:05.000,1709689085,www.choixcart.com/cart/view.html?ref=nav_cart,hGrwMNyM5ZvDw0Auixni,EawQqEXujO,Suqy6zctLqL3,sfj2XJFX1msRnJ,visa,order_complete,ca,usd,web,ORDER COMPLETED,ca,e705aa35b0d951a28727b5e59ef81292,2024-03-06 07:15:00.000,2024-03-06 07:15:00.000,2024-03-06 07:15:00.000,2024-03-06 07:15:00.000,2024-03-06 07:15:00.000,1080,1920,1,934,1920,jason.baker166@example.net,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/4028"", ""url"": ""www.choixcart.com/p/4028"", ""price"": 11}]",9,1,1,10
141.198.87.76,2024-02-13 15:43:04.000,1707819184,"www.choixcart.com[{'page': {'id': 'Krr1rgjQkFIJ8sAL', 'context_ip': '141.198.87.76', 'name': 'login', 'path': '/login', 'context_session_id': 1707819184, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': '$direct', 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '7409f30459628d18c3faf50e0a1ccc85', 'user_id': 'harold.kelley036@example.org', 'received_at': '2024-02-13T15:59:51.000000Z', 'sent_at': '2024-02-13T15:59:51.000000Z', 'original_timestamp': '2024-02-13T15:59:51.000000Z', 'timestamp': '2024-02-13T15:59:51.000000Z', 'uuid_ts': '2024-02-13T15:59:51.000000Z', 'context_campaign_medium': 'email', 'context_campaign_content': '53dsvdsa', 'context_campaign_source': 'email', 'context_campaign_name': 'cmpn_421', 'category': None, 'title': None}}, {'track': {'anonymous_id': '7409f30459628d18c3faf50e0a1ccc85', 'original_timestamp': '2024-02-13T15:59:51.000000Z', 'received_at': '2024-02-13T15:59:51.000000Z', 'sent_at': '2024-02-13T15:59:51.000000Z', 'timestamp': '2024-02-13T15:59:51.000000Z', 'uuid_ts': '2024-02-13T15:59:51.000000Z', 'context_campaign_medium': 'email', 'context_campaign_content': '53dsvdsa', 'context_campaign_name': 'cmpn_421', 'context_campaign_source': 'email', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1707819184, 'user_id': None, 'id': '4NcCXYFXwtPhgjEQ', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-02-13T15:59:51.000000Z', 'timestamp': '2024-02-13T15:59:51.000000Z', 'sent_at': '2024-02-13T15:59:51.000000Z', 'received_at': '2024-02-13T15:59:51.000000Z', 'original_timestamp': '2024-02-13T15:59:51.000000Z', 'last_name': 'Kelley', 'first_name': 'Harold', 'email': 'harold.kelley036@example.org', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 934, 'context_screen_inner_width': 1920, 'context_campaign_term': 'brand launch', 'context_campaign_source': 'email', 'context_campaign_name': 'cmpn_421', 'context_campaign_medium': 'email', 'context_campaign_content': '53dsvdsa', 'anonymous_id': '7409f30459628d18c3faf50e0a1ccc85', 'user_id': 'harold.kelley036@example.org', 'context_ip': '141.198.87.76', 'id': 'bgL0L9xy4Bndg4pg', 'context_session_start': '2024-02-13T15:43:04.000000Z', 'context_session_id': 1707819184, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'MO', 'address_country': 'US', 'currency': 'usd'}}]",KuxIHxAXYNR5cQzABaE2,PlhbC5YN5D,MxAOUBUhBwIV,7tH4Qw4xbARedi,mastercard,order_complete,us,usd,web,ORDER COMPLETED,us,7409f30459628d18c3faf50e0a1ccc85,2024-02-13 16:07:22.000,2024-02-13 16:07:22.000,2024-02-13 16:07:22.000,2024-02-13 16:07:22.000,2024-02-13 16:07:22.000,1080,1920,1,934,1920,harold.kelley036@example.org,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/4121"", ""url"": ""www.choixcart.com/p/4121"", ""price"": 162}]",130,16,16,146
160.30.128.30,2024-03-28 03:27:04.000,1711576624,"www.choixcart.com[{'page': {'id': 'Ti6CaG1IXN5kgzpG', 'context_ip': '160.30.128.30', 'name': 'login', 'path': '/login', 'context_session_id': 1711576624, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': 'https://www.bing.com', 'context_page_referring_domain': 'bing.com', 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '4722ac476b905a2ee5fd92153c910c70', 'user_id': 'lindachapman@example.com', 'received_at': '2024-03-28T03:36:37.000000Z', 'sent_at': '2024-03-28T03:36:37.000000Z', 'original_timestamp': '2024-03-28T03:36:37.000000Z', 'timestamp': '2024-03-28T03:36:37.000000Z', 'uuid_ts': '2024-03-28T03:36:37.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'context_campaign_source': 'bing', 'context_campaign_name': 'cmpn_232', 'category': None, 'title': None}}, {'track': {'anonymous_id': '4722ac476b905a2ee5fd92153c910c70', 'original_timestamp': '2024-03-28T03:36:37.000000Z', 'received_at': '2024-03-28T03:36:37.000000Z', 'sent_at': '2024-03-28T03:36:37.000000Z', 'timestamp': '2024-03-28T03:36:37.000000Z', 'uuid_ts': '2024-03-28T03:36:37.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'context_campaign_name': 'cmpn_232', 'context_campaign_source': 'bing', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1711576624, 'user_id': None, 'id': 'acYRhjoyUg4Avjf8', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-03-28T03:36:37.000000Z', 'timestamp': '2024-03-28T03:36:37.000000Z', 'sent_at': '2024-03-28T03:36:37.000000Z', 'received_at': '2024-03-28T03:36:37.000000Z', 'original_timestamp': '2024-03-28T03:36:37.000000Z', 'last_name': 'Chapman', 'first_name': 'Linda', 'email': 'lindachapman@example.com', 'context_screen_height': 800, 'context_screen_width': 360, 'context_screen_density': 2, 'context_screen_inner_height': 803, 'context_screen_inner_width': 432, 'context_campaign_term': 'christmas sale', 'context_campaign_source': 'bing', 'context_campaign_name': 'cmpn_232', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'anonymous_id': '4722ac476b905a2ee5fd92153c910c70', 'user_id': 'lindachapman@example.com', 'context_ip': '160.30.128.30', 'id': 'nq6XG5mOqsS5KLNc', 'context_session_start': '2024-03-28T03:27:04.000000Z', 'context_session_id': 1711576624, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'LA', 'address_country': 'US', 'currency': 'usd'}}]",kkRNaasAAeyUgGNJB3Zf,Y4HRLIKy3r,tZ9MHHm7z5QJ,017nGMn3OHj7Cc,mastercard,order_complete,it,usd,web,ORDER COMPLETED,it,4722ac476b905a2ee5fd92153c910c70,2024-03-28 03:43:29.000,2024-03-28 03:43:29.000,2024-03-28 03:43:29.000,2024-03-28 03:43:29.000,2024-03-28 03:43:29.000,800,360,2,803,432,lindachapman@example.com,"[{""title"": null, ""category"": ""Mens clothing"", ""path"": ""/p/6870"", ""url"": ""www.choixcart.com/p/6870"", ""price"": 94}]",75,9,9,85
221.96.102.83,2023-09-11 10:13:55.000,1694407435,"www.choixcart.com[{'page': {'id': 'BbBFGf3Hcpxxlvha', 'context_ip': '221.96.102.83', 'name': 'login', 'path': '/login', 'context_session_id': 1694407435, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '62555ad5bfbbca176a3eabef168f8261', 'user_id': 'massey.alison449@example.org', 'received_at': '2023-09-11T10:28:30.000000Z', 'sent_at': '2023-09-11T10:28:30.000000Z', 'original_timestamp': '2023-09-11T10:28:30.000000Z', 'timestamp': '2023-09-11T10:28:30.000000Z', 'uuid_ts': '2023-09-11T10:28:30.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '62555ad5bfbbca176a3eabef168f8261', 'original_timestamp': '2023-09-11T10:28:30.000000Z', 'received_at': '2023-09-11T10:28:30.000000Z', 'sent_at': '2023-09-11T10:28:30.000000Z', 'timestamp': '2023-09-11T10:28:30.000000Z', 'uuid_ts': '2023-09-11T10:28:30.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1694407435, 'user_id': None, 'id': 'B7J5WALnzL7gEIOG', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2023-09-11T10:28:30.000000Z', 'timestamp': '2023-09-11T10:28:30.000000Z', 'sent_at': '2023-09-11T10:28:30.000000Z', 'received_at': '2023-09-11T10:28:30.000000Z', 'original_timestamp': '2023-09-11T10:28:30.000000Z', 'last_name': 'Massey', 'first_name': 'Alison', 'email': 'massey.alison449@example.org', 'context_screen_height': 800, 'context_screen_width': 360, 'context_screen_density': 2, 'context_screen_inner_height': 803, 'context_screen_inner_width': 432, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '62555ad5bfbbca176a3eabef168f8261', 'user_id': 'massey.alison449@example.org', 'context_ip': '221.96.102.83', 'id': '6KI4srYr0DFW3YU9', 'context_session_start': '2023-09-11T10:13:55.000000Z', 'context_session_id': 1694407435, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'ME', 'address_country': 'US', 'currency': 'usd'}}]",AGAs66sZBlXYkmvD1s6R,zfFMeBuXrj,W3JnxGK96m6D,wL6mqeVyqk7P72,paypal,order_complete,ca,usd,web,ORDER COMPLETED,ca,62555ad5bfbbca176a3eabef168f8261,2023-09-11 10:35:08.000,2023-09-11 10:35:08.000,2023-09-11 10:35:08.000,2023-09-11 10:35:08.000,2023-09-11 10:35:08.000,800,360,2,803,432,massey.alison449@example.org,"[{""title"": null, ""category"": ""Shirts"", ""path"": ""/p/7149"", ""url"": ""www.choixcart.com/p/7149"", ""price"": 172}]",138,17,17,155
91.149.241.213,2023-11-17 19:11:38.000,1700228498,"www.choixcart.com[{'page': {'id': 'Sgy0a1HZzBPjkxuF', 'context_ip': '91.149.241.213', 'name': 'login', 'path': '/login', 'context_session_id': 1700228498, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': 'e396d5e0c1a26dbda8c3a2c54e810491', 'user_id': 'patriciacompton@example.com', 'received_at': '2023-11-17T19:23:34.000000Z', 'sent_at': '2023-11-17T19:23:34.000000Z', 'original_timestamp': '2023-11-17T19:23:34.000000Z', 'timestamp': '2023-11-17T19:23:34.000000Z', 'uuid_ts': '2023-11-17T19:23:34.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': 'e396d5e0c1a26dbda8c3a2c54e810491', 'original_timestamp': '2023-11-17T19:23:34.000000Z', 'received_at': '2023-11-17T19:23:34.000000Z', 'sent_at': '2023-11-17T19:23:34.000000Z', 'timestamp': '2023-11-17T19:23:34.000000Z', 'uuid_ts': '2023-11-17T19:23:34.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1700228498, 'user_id': 'patriciacompton@example.com', 'id': '1WDYakoBDjsmCCaS', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2023-11-17T19:23:34.000000Z', 'timestamp': '2023-11-17T19:23:34.000000Z', 'sent_at': '2023-11-17T19:23:34.000000Z', 'received_at': '2023-11-17T19:23:34.000000Z', 'original_timestamp': '2023-11-17T19:23:34.000000Z', 'last_name': 'Compton', 'first_name': 'Patricia', 'email': 'patriciacompton@example.com', 'context_screen_height': 900, 'context_screen_width': 1440, 'context_screen_density': 2, 'context_screen_inner_height': 880, 'context_screen_inner_width': 1205, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': 'e396d5e0c1a26dbda8c3a2c54e810491', 'user_id': 'patriciacompton@example.com', 'context_ip': '91.149.241.213', 'id': 'vArVz0E7wPhbPgKZ', 'context_session_start': '2023-11-17T19:11:38.000000Z', 'context_session_id': 1700228498, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'CO', 'address_country': 'US', 'currency': 'usd'}}]",LR5TW2KNfrzMxQWwh0g6,B8Y6TTjk57,8li8cdJjE33F,kCe1WdGVEnbjBz,paypal,order_complete,us,usd,web,ORDER COMPLETED,us,e396d5e0c1a26dbda8c3a2c54e810491,2023-11-17 19:31:01.000,2023-11-17 19:31:01.000,2023-11-17 19:31:01.000,2023-11-17 19:31:01.000,2023-11-17 19:31:01.000,900,1440,2,880,1205,patriciacompton@example.com,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/3890"", ""url"": ""www.choixcart.com/p/3890"", ""price"": 35}]",28,4,4,32
